stem,gt_h,gt_w,lr_h,lr_w,gt_lag1_corr,degenerate
003098,256,256,128,128,0.951005,0
003099,256,256,128,128,0.960979,0
003100,256,256,128,128,0.834390,0
003101,256,256,128,128,0.779522,0
003102,256,256,128,128,0.746909,0
003103,256,256,128,128,0.777145,0
003104,256,256,128,128,0.979264,0
003105,256,256,128,128,0.983752,0
003106,256,256,128,128,0.985264,0
003107,256,256,128,128,0.981104,0
003108,256,256,128,128,0.983712,0
003109,256,256,128,128,0.988395,0
003110,256,256,128,128,0.988396,0
003111,256,256,128,128,0.989422,0
003112,256,256,128,128,0.968326,0
003113,256,256,128,128,0.942115,0
003114,256,256,128,128,0.947413,0
003115,256,256,128,128,0.942565,0
003116,256,256,128,128,0.988745,0
003117,256,256,128,128,0.978968,0
003118,256,256,128,128,0.982571,0
003119,256,256,128,128,0.975141,0
003120,256,256,128,128,0.997007,0
003121,256,256,128,128,0.962036,0
003122,256,256,128,128,0.939102,0
003123,256,256,128,128,0.954245,0
003124,256,256,128,128,0.997628,0
003125,256,256,128,128,0.998104,0
003126,256,256,128,128,0.998118,0
003127,256,256,128,128,0.997867,0
003128,256,256,128,128,0.972556,0
003129,256,256,128,128,0.928050,0
003130,256,256,128,128,0.926956,0
003131,256,256,128,128,0.981862,0
003132,256,256,128,128,0.921059,0
003133,256,256,128,128,0.972528,0
003134,256,256,128,128,0.973763,0
003135,256,256,128,128,0.972919,0
003136,256,256,128,128,0.790316,0
003137,256,256,128,128,0.714680,0
003138,256,256,128,128,0.750491,0
003139,256,256,128,128,0.762894,0
003140,256,256,128,128,0.993060,0
003141,256,256,128,128,0.993148,0
003142,256,256,128,128,0.994279,0
003143,256,256,128,128,0.995380,0
003144,256,256,128,128,0.991959,0
003145,256,256,128,128,0.812981,0
003146,256,256,128,128,0.813653,0
003147,256,256,128,128,0.813675,0
003148,256,256,128,128,0.980667,0
003149,256,256,128,128,0.992567,0
003150,256,256,128,128,0.994541,0
003151,256,256,128,128,0.993276,0
003152,256,256,128,128,0.969988,0
003153,256,256,128,128,0.975472,0
003154,256,256,128,128,0.975930,0
003155,256,256,128,128,0.976367,0
003156,256,256,128,128,0.801190,0
003157,256,256,128,128,0.966399,0
003158,256,256,128,128,0.966881,0
003159,256,256,128,128,0.966631,0
003160,256,256,128,128,0.959868,0
003161,256,256,128,128,0.941959,0
003162,256,256,128,128,0.870928,0
003163,256,256,128,128,0.901918,0
003164,256,256,128,128,0.983004,0
003165,256,256,128,128,0.984016,0
003166,256,256,128,128,0.983990,0
003167,256,256,128,128,0.983613,0
003168,256,256,128,128,0.993156,0
003169,256,256,128,128,0.965277,0
003170,256,256,128,128,0.960838,0
003171,256,256,128,128,0.976825,0
003172,256,256,128,128,0.979770,0
003173,256,256,128,128,0.962387,0
003174,256,256,128,128,0.953967,0
003175,256,256,128,128,0.950845,0
003176,256,256,128,128,0.838251,0
003177,256,256,128,128,0.921129,0
003178,256,256,128,128,0.919659,0
003179,256,256,128,128,0.908303,0
003180,256,256,128,128,0.997816,0
003181,256,256,128,128,0.905034,0
003182,256,256,128,128,0.894652,0
003183,256,256,128,128,0.908469,0
003184,256,256,128,128,0.920038,0
003185,256,256,128,128,0.927013,0
003186,256,256,128,128,0.927343,0
003187,256,256,128,128,0.928557,0
003188,256,256,128,128,0.982057,0
003189,256,256,128,128,0.790099,0
003190,256,256,128,128,0.740733,0
003191,256,256,128,128,0.773816,0
003192,256,256,128,128,0.977958,0
003193,256,256,128,128,0.990597,0
003194,256,256,128,128,0.989335,0
003195,256,256,128,128,0.990101,0
003196,256,256,128,128,0.964937,0
003197,256,256,128,128,0.914911,0
003198,256,256,128,128,0.899239,0
003199,256,256,128,128,0.918000,0
